sale_id,store_id,store_name,product_id,product_name,category,quantity,unit_price,amount,sale_time,date,hour,is_weekend,region,city
SA00007462,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-04 09:19:53,2024-12-04,9,0,上海,上海市
SA00007463,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-04 15:33:50,2024-12-04,15,0,上海,上海市
SA00007464,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,3,38,114,2024-12-04 07:33:32,2024-12-04,7,0,上海,上海市
SA00007465,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-04 21:15:49,2024-12-04,21,0,上海,上海市
SA00007466,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-05 17:53:55,2024-12-05,17,0,上海,上海市
SA00007467,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-05 11:18:46,2024-12-05,11,0,上海,上海市
SA00007468,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-05 16:18:20,2024-12-05,16,0,上海,上海市
SA00007469,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-05 14:15:47,2024-12-05,14,0,上海,上海市
SA00007470,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-05 14:29:04,2024-12-05,14,0,上海,上海市
SA00007471,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-05 16:25:46,2024-12-05,16,0,上海,上海市
SA00007472,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,2,34,68,2024-12-05 14:55:59,2024-12-05,14,0,上海,上海市
SA00007473,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,1,42,42,2024-12-06 15:12:09,2024-12-06,15,0,上海,上海市
SA00007474,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-06 08:45:47,2024-12-06,8,0,上海,上海市
SA00007475,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-06 18:05:16,2024-12-06,18,0,上海,上海市
SA00007476,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-06 13:10:26,2024-12-06,13,0,上海,上海市
SA00007477,S037,星巴克(大悦城店),P013,红茶拿铁,茶饮,1,32,32,2024-12-06 09:33:42,2024-12-06,9,0,上海,上海市
SA00007478,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-06 08:40:46,2024-12-06,8,0,上海,上海市
SA00007479,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-06 06:43:17,2024-12-06,6,0,上海,上海市
SA00007480,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,1,42,42,2024-12-06 15:50:28,2024-12-06,15,0,上海,上海市
SA00007481,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-06 17:27:59,2024-12-06,17,0,上海,上海市
SA00007482,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-07 15:46:05,2024-12-07,15,1,上海,上海市
SA00007483,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-07 14:25:29,2024-12-07,14,1,上海,上海市
SA00007484,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-07 22:46:27,2024-12-07,22,1,上海,上海市
SA00007485,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-07 15:51:56,2024-12-07,15,1,上海,上海市
SA00007486,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-07 16:09:35,2024-12-07,16,1,上海,上海市
SA00007487,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-07 10:01:46,2024-12-07,10,1,上海,上海市
SA00007488,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,2,42,84,2024-12-07 20:30:29,2024-12-07,20,1,上海,上海市
SA00007489,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-08 13:41:20,2024-12-08,13,1,上海,上海市
SA00007490,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-08 10:51:47,2024-12-08,10,1,上海,上海市
SA00007491,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,3,42,126,2024-12-08 22:26:54,2024-12-08,22,1,上海,上海市
SA00007492,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,2,35,70,2024-12-08 08:27:23,2024-12-08,8,1,上海,上海市
SA00007493,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-08 18:45:43,2024-12-08,18,1,上海,上海市
SA00007494,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-08 09:46:31,2024-12-08,9,1,上海,上海市
SA00007495,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-08 14:36:06,2024-12-08,14,1,上海,上海市
SA00007496,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-09 07:22:22,2024-12-09,7,0,上海,上海市
SA00007497,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-09 10:08:54,2024-12-09,10,0,上海,上海市
SA00007498,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-09 08:50:55,2024-12-09,8,0,上海,上海市
SA00007499,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-09 00:27:02,2024-12-09,0,0,上海,上海市
SA00007500,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-09 14:04:26,2024-12-09,14,0,上海,上海市
SA00007501,S037,星巴克(大悦城店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-09 11:23:49,2024-12-09,11,0,上海,上海市
SA00007502,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-09 19:57:22,2024-12-09,19,0,上海,上海市
SA00007503,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-09 13:30:07,2024-12-09,13,0,上海,上海市
SA00007504,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-09 18:03:12,2024-12-09,18,0,上海,上海市
SA00007505,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-09 17:55:41,2024-12-09,17,0,上海,上海市
SA00007506,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-09 14:43:19,2024-12-09,14,0,上海,上海市
SA00007507,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,2,35,70,2024-12-09 16:03:21,2024-12-09,16,0,上海,上海市
SA00007508,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-10 05:11:14,2024-12-10,5,0,上海,上海市
SA00007509,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-10 10:50:34,2024-12-10,10,0,上海,上海市
SA00007510,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-10 15:06:48,2024-12-10,15,0,上海,上海市
SA00007511,S037,星巴克(大悦城店),P013,红茶拿铁,茶饮,1,32,32,2024-12-10 08:47:26,2024-12-10,8,0,上海,上海市
SA00007512,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-10 08:42:37,2024-12-10,8,0,上海,上海市
SA00007513,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-10 12:19:36,2024-12-10,12,0,上海,上海市
SA00007514,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,2,42,84,2024-12-10 16:20:38,2024-12-10,16,0,上海,上海市
SA00007515,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-11 16:11:53,2024-12-11,16,0,上海,上海市
SA00007516,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,2,36,72,2024-12-11 16:20:44,2024-12-11,16,0,上海,上海市
SA00007517,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-11 08:19:51,2024-12-11,8,0,上海,上海市
SA00007518,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-11 16:29:01,2024-12-11,16,0,上海,上海市
SA00007519,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,2,38,76,2024-12-12 08:27:22,2024-12-12,8,0,上海,上海市
SA00007520,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-12 11:05:25,2024-12-12,11,0,上海,上海市
SA00007521,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-12 21:16:55,2024-12-12,21,0,上海,上海市
SA00007522,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-12 12:45:56,2024-12-12,12,0,上海,上海市
SA00007523,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-13 07:24:55,2024-12-13,7,0,上海,上海市
SA00007524,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-13 16:53:16,2024-12-13,16,0,上海,上海市
SA00007525,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-13 08:11:28,2024-12-13,8,0,上海,上海市
SA00007526,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-13 21:19:16,2024-12-13,21,0,上海,上海市
SA00007527,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-14 17:52:55,2024-12-14,17,1,上海,上海市
SA00007528,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-14 18:10:13,2024-12-14,18,1,上海,上海市
SA00007529,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-14 09:49:06,2024-12-14,9,1,上海,上海市
SA00007530,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,3,36,108,2024-12-14 14:01:41,2024-12-14,14,1,上海,上海市
SA00007531,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-14 15:54:49,2024-12-14,15,1,上海,上海市
SA00007532,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-15 17:32:29,2024-12-15,17,1,上海,上海市
SA00007533,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-15 10:33:35,2024-12-15,10,1,上海,上海市
SA00007534,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-15 20:47:19,2024-12-15,20,1,上海,上海市
SA00007535,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-15 13:41:03,2024-12-15,13,1,上海,上海市
SA00007536,S037,星巴克(大悦城店),P013,红茶拿铁,茶饮,1,32,32,2024-12-15 21:19:27,2024-12-15,21,1,上海,上海市
SA00007537,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-15 07:51:15,2024-12-15,7,1,上海,上海市
SA00007538,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-15 16:59:19,2024-12-15,16,1,上海,上海市
SA00007539,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,1,42,42,2024-12-15 01:39:44,2024-12-15,1,1,上海,上海市
SA00007540,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-15 11:52:50,2024-12-15,11,1,上海,上海市
SA00007541,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-15 17:44:42,2024-12-15,17,1,上海,上海市
SA00007542,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-15 07:36:21,2024-12-15,7,1,上海,上海市
SA00007543,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,3,35,105,2024-12-15 15:10:15,2024-12-15,15,1,上海,上海市
SA00007544,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-15 07:12:32,2024-12-15,7,1,上海,上海市
SA00007545,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-16 14:54:54,2024-12-16,14,0,上海,上海市
SA00007546,S037,星巴克(大悦城店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-16 13:29:58,2024-12-16,13,0,上海,上海市
SA00007547,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-16 17:05:26,2024-12-16,17,0,上海,上海市
SA00007548,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,2,34,68,2024-12-16 13:30:31,2024-12-16,13,0,上海,上海市
SA00007549,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,2,35,70,2024-12-16 05:48:27,2024-12-16,5,0,上海,上海市
SA00007550,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,2,35,70,2024-12-16 13:44:15,2024-12-16,13,0,上海,上海市
SA00007551,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-16 15:57:30,2024-12-16,15,0,上海,上海市
SA00007552,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-16 01:03:36,2024-12-16,1,0,上海,上海市
SA00007553,S037,星巴克(大悦城店),P018,燕麦奶冷萃,冷萃,3,38,114,2024-12-16 16:37:20,2024-12-16,16,0,上海,上海市
SA00007554,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-16 15:54:05,2024-12-16,15,0,上海,上海市
SA00007555,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-16 14:12:08,2024-12-16,14,0,上海,上海市
SA00007556,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-16 07:22:16,2024-12-16,7,0,上海,上海市
SA00007557,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,3,35,105,2024-12-17 13:19:06,2024-12-17,13,0,上海,上海市
SA00007558,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-17 14:11:20,2024-12-17,14,0,上海,上海市
SA00007559,S037,星巴克(大悦城店),P002,拿铁,经典咖啡,1,32,32,2024-12-17 19:54:37,2024-12-17,19,0,上海,上海市
SA00007560,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-17 11:40:51,2024-12-17,11,0,上海,上海市
SA00007561,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-17 08:38:12,2024-12-17,8,0,上海,上海市
SA00007562,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-17 08:12:26,2024-12-17,8,0,上海,上海市
SA00007563,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-17 15:26:13,2024-12-17,15,0,上海,上海市
SA00007564,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-17 09:57:34,2024-12-17,9,0,上海,上海市
SA00007565,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-17 15:31:34,2024-12-17,15,0,上海,上海市
SA00007566,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-17 10:42:24,2024-12-17,10,0,上海,上海市
SA00007567,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-17 15:47:31,2024-12-17,15,0,上海,上海市
SA00007568,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,1,42,42,2024-12-17 22:59:04,2024-12-17,22,0,上海,上海市
SA00007569,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-18 14:50:34,2024-12-18,14,0,上海,上海市
SA00007570,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-18 10:19:17,2024-12-18,10,0,上海,上海市
SA00007571,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,1,42,42,2024-12-18 21:07:25,2024-12-18,21,0,上海,上海市
SA00007572,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-18 21:46:14,2024-12-18,21,0,上海,上海市
SA00007573,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-18 09:45:02,2024-12-18,9,0,上海,上海市
SA00007574,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-18 19:32:33,2024-12-18,19,0,上海,上海市
SA00007575,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-18 21:22:48,2024-12-18,21,0,上海,上海市
SA00007576,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-18 16:05:05,2024-12-18,16,0,上海,上海市
SA00007577,S037,星巴克(大悦城店),P017,气致冷萃,冷萃,1,42,42,2024-12-18 16:36:53,2024-12-18,16,0,上海,上海市
SA00007578,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,2,36,72,2024-12-19 09:27:45,2024-12-19,9,0,上海,上海市
SA00007579,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-19 15:20:16,2024-12-19,15,0,上海,上海市
SA00007580,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,1,35,35,2024-12-19 11:40:52,2024-12-19,11,0,上海,上海市
SA00007581,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-19 07:23:13,2024-12-19,7,0,上海,上海市
SA00007582,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-19 12:35:25,2024-12-19,12,0,上海,上海市
SA00007583,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-19 13:01:34,2024-12-19,13,0,上海,上海市
SA00007584,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,3,34,102,2024-12-19 13:33:44,2024-12-19,13,0,上海,上海市
SA00007585,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-19 13:39:29,2024-12-19,13,0,上海,上海市
SA00007586,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-19 09:34:39,2024-12-19,9,0,上海,上海市
SA00007587,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-19 07:05:01,2024-12-19,7,0,上海,上海市
SA00007588,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-20 11:44:37,2024-12-20,11,0,上海,上海市
SA00007589,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-20 08:20:51,2024-12-20,8,0,上海,上海市
SA00007590,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-20 14:32:23,2024-12-20,14,0,上海,上海市
SA00007591,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-20 15:32:29,2024-12-20,15,0,上海,上海市
SA00007592,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,3,30,90,2024-12-20 10:29:22,2024-12-20,10,0,上海,上海市
SA00007593,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-20 02:31:30,2024-12-20,2,0,上海,上海市
SA00007594,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-20 17:57:05,2024-12-20,17,0,上海,上海市
SA00007595,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-21 16:56:53,2024-12-21,16,1,上海,上海市
SA00007596,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-21 19:31:24,2024-12-21,19,1,上海,上海市
SA00007597,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-21 11:10:54,2024-12-21,11,1,上海,上海市
SA00007598,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-21 16:47:07,2024-12-21,16,1,上海,上海市
SA00007599,S037,星巴克(大悦城店),P013,红茶拿铁,茶饮,3,32,96,2024-12-21 11:25:41,2024-12-21,11,1,上海,上海市
SA00007600,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-21 14:12:39,2024-12-21,14,1,上海,上海市
SA00007601,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-21 15:36:55,2024-12-21,15,1,上海,上海市
SA00007602,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,2,32,64,2024-12-21 10:47:49,2024-12-21,10,1,上海,上海市
SA00007603,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-21 21:34:33,2024-12-21,21,1,上海,上海市
SA00007604,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-22 08:49:58,2024-12-22,8,1,上海,上海市
SA00007605,S037,星巴克(大悦城店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-22 17:34:23,2024-12-22,17,1,上海,上海市
SA00007606,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,2,28,56,2024-12-22 16:31:02,2024-12-22,16,1,上海,上海市
SA00007607,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-22 14:59:09,2024-12-22,14,1,上海,上海市
SA00007608,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-22 17:42:40,2024-12-22,17,1,上海,上海市
SA00007609,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-23 15:54:38,2024-12-23,15,0,上海,上海市
SA00007610,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-23 13:02:58,2024-12-23,13,0,上海,上海市
SA00007611,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-23 11:05:17,2024-12-23,11,0,上海,上海市
SA00007612,S037,星巴克(大悦城店),P010,摩卡星冰乐,星冰乐,1,36,36,2024-12-23 12:21:22,2024-12-23,12,0,上海,上海市
SA00007613,S037,星巴克(大悦城店),P003,卡布奇诺,经典咖啡,1,32,32,2024-12-23 12:10:56,2024-12-23,12,0,上海,上海市
SA00007614,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-23 16:41:02,2024-12-23,16,0,上海,上海市
SA00007615,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-23 08:35:39,2024-12-23,8,0,上海,上海市
SA00007616,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-23 08:10:17,2024-12-23,8,0,上海,上海市
SA00007617,S037,星巴克(大悦城店),P011,咖啡星冰乐,星冰乐,1,34,34,2024-12-23 09:19:55,2024-12-23,9,0,上海,上海市
SA00007618,S037,星巴克(大悦城店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-23 15:09:53,2024-12-23,15,0,上海,上海市
SA00007619,S037,星巴克(大悦城店),P009,焦糖星冰乐,星冰乐,1,36,36,2024-12-23 16:29:00,2024-12-23,16,0,上海,上海市
SA00007620,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,2,28,56,2024-12-23 16:52:00,2024-12-23,16,0,上海,上海市
SA00007621,S037,星巴克(大悦城店),P012,抹茶拿铁,茶饮,1,34,34,2024-12-24 15:31:29,2024-12-24,15,0,上海,上海市
SA00007622,S037,星巴克(大悦城店),P001,美式咖啡,经典咖啡,1,28,28,2024-12-24 15:49:36,2024-12-24,15,0,上海,上海市
SA00007623,S037,星巴克(大悦城店),P005,焦糖玛奇朵,经典咖啡,2,35,70,2024-12-24 00:37:45,2024-12-24,0,0,上海,上海市
SA00007624,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-24 16:05:00,2024-12-24,16,0,上海,上海市
SA00007625,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-24 05:02:47,2024-12-24,5,0,上海,上海市
SA00007626,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,2,38,76,2024-12-24 21:19:26,2024-12-24,21,0,上海,上海市
SA00007627,S037,星巴克(大悦城店),P013,红茶拿铁,茶饮,1,32,32,2024-12-24 17:22:55,2024-12-24,17,0,上海,上海市
SA00007628,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,2,38,76,2024-12-24 17:39:08,2024-12-24,17,0,上海,上海市
SA00007629,S037,星巴克(大悦城店),P019,樱花拿铁,特调饮品,1,38,38,2024-12-24 15:49:09,2024-12-24,15,0,上海,上海市
SA00007630,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-25 07:38:24,2024-12-25,7,0,上海,上海市
SA00007631,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-25 15:57:36,2024-12-25,15,0,上海,上海市
SA00007632,S037,星巴克(大悦城店),P002,拿铁,经典咖啡,1,32,32,2024-12-25 06:28:10,2024-12-25,6,0,上海,上海市
SA00007633,S037,星巴克(大悦城店),P020,太妃榛果拿铁,特调饮品,1,38,38,2024-12-25 10:12:30,2024-12-25,10,0,上海,上海市
SA00007634,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-26 15:52:26,2024-12-26,15,0,上海,上海市
SA00007635,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-26 20:53:42,2024-12-26,20,0,上海,上海市
SA00007636,S037,星巴克(大悦城店),P008,抹茶星冰乐,星冰乐,1,38,38,2024-12-26 20:47:18,2024-12-26,20,0,上海,上海市
SA00007637,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-26 16:44:59,2024-12-26,16,0,上海,上海市
SA00007638,S037,星巴克(大悦城店),P004,摩卡,经典咖啡,1,35,35,2024-12-27 07:08:30,2024-12-27,7,0,上海,上海市
SA00007639,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-27 06:32:31,2024-12-27,6,0,上海,上海市
SA00007640,S037,星巴克(大悦城店),P014,冰摇柠檬茶,茶饮,1,28,28,2024-12-27 16:07:21,2024-12-27,16,0,上海,上海市
SA00007641,S037,星巴克(大悦城店),P018,燕麦奶冷萃,冷萃,1,38,38,2024-12-27 19:57:06,2024-12-27,19,0,上海,上海市
SA00007642,S037,星巴克(大悦城店),P002,拿铁,经典咖啡,1,32,32,2024-12-27 12:00:58,2024-12-27,12,0,上海,上海市
SA00007643,S037,星巴克(大悦城店),P007,馥芮白,经典咖啡,1,36,36,2024-12-27 11:36:24,2024-12-27,11,0,上海,上海市
SA00007644,S037,星巴克(大悦城店),P015,冰摇桃桃绿茶,茶饮,1,30,30,2024-12-27 20:33:15,2024-12-27,20,0,上海,上海市
SA00007645,S037,星巴克(大悦城店),P006,浓缩咖啡,经典咖啡,1,22,22,2024-12-27 06:39:24,2024-12-27,6,0,上海,上海市
SA00007646,S037,星巴克(大悦城店),P016,冷萃咖啡,冷萃,1,36,36,2024-12-27 16:09:39,2024-12-27,16,0,上海,上海市
